⚠️ better-sqlite3 not available, using stdlib sqlite3
📊 Total narrators missing translations: 21,658
📊 Fetched 21658 narrators to process

[Workers: 1] Starting 2166 batches
[1247/2166] ✓ wrote 10, skipped 0
[1248/2166] ✓ wrote 10, skipped 0
[1249/2166] ✓ wrote 10, skipped 0
[1250/2166] ✓ wrote 10, skipped 0
[1251/2166] ✓ wrote 10, skipped 0
[1252/2166] ✓ wrote 10, skipped 0
[1253/2166] ✓ wrote 10, skipped 0
[1254/2166] ✓ wrote 10, skipped 0
[1255/2166] ✓ wrote 10, skipped 0
[1256/2166] ✓ wrote 10, skipped 0
[1257/2166] ✓ wrote 10, skipped 0
[1258/2166] ✓ wrote 10, skipped 0
[1259/2166] ✓ wrote 10, skipped 0
[1260/2166] ✓ wrote 10, skipped 0
[1261/2166] ✓ wrote 10, skipped 0
[1262/2166] ✓ wrote 10, skipped 0
[1263/2166] ✓ wrote 10, skipped 0
[1264/2166] ✓ wrote 10, skipped 0
[1265/2166] ✓ wrote 10, skipped 0
[1266/2166] ✓ wrote 10, skipped 0
[1267/2166] ✓ wrote 10, skipped 0
[1268/2166] ✓ wrote 10, skipped 0
[1269/2166] ✓ wrote 10, skipped 0
[1270/2166] ✓ wrote 10, skipped 0
[1271/2166] ✓ wrote 9, skipped 1
[1272/2166] ✓ wrote 10, skipped 0
[1273/2166] ✓ wrote 10, skipped 0
[1274/2166] ✓ wrote 10, skipped 0
[1275/2166] ✓ wrote 10, skipped 0
[1276/2166] ✓ wrote 10, skipped 0
[1277/2166] ✓ wrote 10, skipped 0
[1278/2166] ✓ wrote 10, skipped 0
[1279/2166] ✓ wrote 10, skipped 0
[1280/2166] ✓ wrote 10, skipped 0
[1281/2166] ✓ wrote 10, skipped 0
[1282/2166] ✓ wrote 10, skipped 0
[1283/2166] ✓ wrote 10, skipped 0
[1284/2166] ✓ wrote 10, skipped 0
[1285/2166] ✓ wrote 10, skipped 0
[1286/2166] ✓ wrote 10, skipped 0
[1287/2166] ✓ wrote 10, skipped 0
[1288/2166] ✓ wrote 10, skipped 0
[1289/2166] ✓ wrote 10, skipped 0
[1290/2166] ✓ wrote 10, skipped 0
[1291/2166] ✓ wrote 10, skipped 0
[1292/2166] ✓ wrote 10, skipped 0
[1293/2166] ✓ wrote 10, skipped 0
[1294/2166] ✓ wrote 10, skipped 0
[1295/2166] ✓ wrote 10, skipped 0
[1296/2166] ✓ wrote 9, skipped 1
[1297/2166] ✓ wrote 10, skipped 0
[1298/2166] ✓ wrote 10, skipped 0
[1299/2166] ✓ wrote 10, skipped 0
[1300/2166] ✓ wrote 10, skipped 0
[1301/2166] ✓ wrote 10, skipped 0
[1302/2166] ✓ wrote 10, skipped 0
[1303/2166] ✓ wrote 10, skipped 0
[1304/2166] ✓ wrote 10, skipped 0
[1305/2166] ✓ wrote 10, skipped 0
[1306/2166] ✓ wrote 10, skipped 0
[1307/2166] ✓ wrote 9, skipped 1
[1308/2166] ✓ wrote 10, skipped 0
[1309/2166] ✓ wrote 10, skipped 0
[1310/2166] ✓ wrote 10, skipped 0
[1311/2166] ✓ wrote 10, skipped 0
[1312/2166] ✓ wrote 10, skipped 0
[1313/2166] ✓ wrote 10, skipped 0
[1314/2166] ✓ wrote 9, skipped 1
[1315/2166] ✓ wrote 10, skipped 0
[1316/2166] ✓ wrote 10, skipped 0
[1317/2166] ✓ wrote 10, skipped 0
[1318/2166] ✓ wrote 10, skipped 0
[1319/2166] ✓ wrote 10, skipped 0
[1320/2166] ✓ wrote 10, skipped 0
[1321/2166] ✓ wrote 10, skipped 0
[1322/2166] ✓ wrote 10, skipped 0
[1323/2166] ✓ wrote 10, skipped 0
[1324/2166] ✓ wrote 10, skipped 0
[1325/2166] ✓ wrote 10, skipped 0
[1326/2166] ✓ wrote 10, skipped 0
[1327/2166] ✓ wrote 10, skipped 0
[1328/2166] ✓ wrote 10, skipped 0
[1329/2166] ✓ wrote 10, skipped 0
[1330/2166] ✓ wrote 10, skipped 0
[1331/2166] ✓ wrote 10, skipped 0
[1332/2166] ✓ wrote 10, skipped 0
[1333/2166] ✓ wrote 10, skipped 0
[1334/2166] ✓ wrote 10, skipped 0
[1335/2166] ✓ wrote 10, skipped 0
[1336/2166] ✓ wrote 10, skipped 0
[1337/2166] ✓ wrote 10, skipped 0
[1338/2166] ✓ wrote 10, skipped 0
[1339/2166] ✓ wrote 9, skipped 1
[1340/2166] ✓ wrote 10, skipped 0
[1341/2166] ✓ wrote 9, skipped 1
[1342/2166] ✓ wrote 10, skipped 0
[1343/2166] ✓ wrote 10, skipped 0
[1344/2166] ✓ wrote 10, skipped 0
[1345/2166] ✓ wrote 10, skipped 0
[1346/2166] ✓ wrote 10, skipped 0
[1347/2166] ✓ wrote 10, skipped 0
[1348/2166] ✓ wrote 10, skipped 0
[1349/2166] ✓ wrote 10, skipped 0
[1350/2166] ✓ wrote 10, skipped 0
[1351/2166] ✓ wrote 10, skipped 0
[1352/2166] ✓ wrote 10, skipped 0
[1353/2166] ✓ wrote 10, skipped 0
[1354/2166] ✓ wrote 10, skipped 0
[1355/2166] ✓ wrote 10, skipped 0
[1356/2166] ✓ wrote 10, skipped 0
[1357/2166] ✓ wrote 10, skipped 0
[1358/2166] ✓ wrote 10, skipped 0
[1359/2166] ✓ wrote 10, skipped 0
[1360/2166] ✓ wrote 10, skipped 0
[1361/2166] ✓ wrote 10, skipped 0
[1362/2166] ✓ wrote 10, skipped 0
[1363/2166] ✓ wrote 10, skipped 0
[1364/2166] ✓ wrote 10, skipped 0
[1365/2166] ✓ wrote 10, skipped 0
[1366/2166] ✓ wrote 9, skipped 1
[1367/2166] ✓ wrote 10, skipped 0
[1368/2166] ✓ wrote 10, skipped 0
[1369/2166] ✓ wrote 10, skipped 0
[1370/2166] ✓ wrote 10, skipped 0
[1371/2166] ✓ wrote 10, skipped 0
[1372/2166] ✓ wrote 10, skipped 0
[1373/2166] ✓ wrote 10, skipped 0
[1374/2166] ✓ wrote 10, skipped 0
[1375/2166] ✓ wrote 10, skipped 0
[1376/2166] ✓ wrote 10, skipped 0
[1377/2166] ✓ wrote 10, skipped 0
[1378/2166] ✓ wrote 10, skipped 0
[1379/2166] ✓ wrote 10, skipped 0
[1380/2166] ✓ wrote 10, skipped 0
[1381/2166] ✓ wrote 10, skipped 0
[1382/2166] ✓ wrote 10, skipped 0
[1383/2166] ✓ wrote 10, skipped 0
[1384/2166] ✓ wrote 10, skipped 0
[1385/2166] ✓ wrote 10, skipped 0
[1386/2166] ✓ wrote 10, skipped 0
[1387/2166] ✓ wrote 10, skipped 0
[1388/2166] ✓ wrote 10, skipped 0
[1389/2166] ✓ wrote 10, skipped 0
[1390/2166] ✓ wrote 10, skipped 0
[1391/2166] ✓ wrote 10, skipped 0
[1392/2166] ✓ wrote 10, skipped 0
[1393/2166] ✓ wrote 10, skipped 0
[1394/2166] ✓ wrote 10, skipped 0
[1395/2166] ✓ wrote 10, skipped 0
[1396/2166] ✓ wrote 10, skipped 0
[1397/2166] ✓ wrote 10, skipped 0
[1398/2166] ✓ wrote 10, skipped 0
[1399/2166] ✓ wrote 10, skipped 0
[1400/2166] ✓ wrote 10, skipped 0
[1401/2166] ✓ wrote 10, skipped 0
[1402/2166] ✓ wrote 10, skipped 0
[1403/2166] ✓ wrote 10, skipped 0
[1404/2166] ✓ wrote 10, skipped 0
[1405/2166] ✓ wrote 10, skipped 0
[1406/2166] ✓ wrote 10, skipped 0
[1407/2166] ✓ wrote 10, skipped 0
[1408/2166] ✓ wrote 10, skipped 0
[1409/2166] ✓ wrote 10, skipped 0
[1410/2166] ✓ wrote 9, skipped 1
[1411/2166] ✓ wrote 10, skipped 0
[1412/2166] ✓ wrote 10, skipped 0
[1413/2166] ✓ wrote 10, skipped 0
[1414/2166] ✓ wrote 10, skipped 0
[1415/2166] ✓ wrote 10, skipped 0
[1416/2166] ✓ wrote 10, skipped 0
[1417/2166] ✓ wrote 9, skipped 1
[1418/2166] ✓ wrote 10, skipped 0
[1419/2166] ✓ wrote 10, skipped 0
[1420/2166] ✓ wrote 10, skipped 0
[1421/2166] ✓ wrote 10, skipped 0
[1422/2166] ✓ wrote 6, skipped 4
[1423/2166] ✓ wrote 10, skipped 0
[1424/2166] ✓ wrote 10, skipped 0
[1425/2166] ✓ wrote 10, skipped 0
[1426/2166] ✓ wrote 10, skipped 0
[1427/2166] ✓ wrote 10, skipped 0
[1428/2166] ✓ wrote 10, skipped 0
[1429/2166] ✓ wrote 9, skipped 1
[1430/2166] ✓ wrote 10, skipped 0
[1431/2166] ✓ wrote 10, skipped 0
[1432/2166] ✓ wrote 10, skipped 0
[1433/2166] ✓ wrote 10, skipped 0
[1434/2166] ✓ wrote 10, skipped 0
[1435/2166] ✓ wrote 10, skipped 0
[1436/2166] ✓ wrote 10, skipped 0
[1437/2166] ✓ wrote 10, skipped 0
[1438/2166] ✓ wrote 10, skipped 0
[1439/2166] ✓ wrote 10, skipped 0
[1440/2166] ✓ wrote 10, skipped 0
[1441/2166] ✓ wrote 10, skipped 0
[1442/2166] ✓ wrote 10, skipped 0
[1443/2166] ✓ wrote 10, skipped 0
[1444/2166] ✓ wrote 10, skipped 0
[1445/2166] ✓ wrote 10, skipped 0
[1446/2166] ✓ wrote 10, skipped 0
[1447/2166] ✓ wrote 10, skipped 0
[1448/2166] ✓ wrote 10, skipped 0
[1449/2166] ✓ wrote 10, skipped 0
[1450/2166] ✓ wrote 10, skipped 0
[1451/2166] ✓ wrote 10, skipped 0
[1452/2166] ✓ wrote 10, skipped 0
[1453/2166] ✓ wrote 10, skipped 0
[1454/2166] ✓ wrote 10, skipped 0
[1455/2166] ✓ wrote 10, skipped 0
[1456/2166] ✓ wrote 9, skipped 1
[1457/2166] ✓ wrote 10, skipped 0
[1458/2166] ✓ wrote 10, skipped 0
[1459/2166] ✓ wrote 10, skipped 0
[1460/2166] ✓ wrote 10, skipped 0
[1461/2166] ✓ wrote 10, skipped 0
[1462/2166] ✓ wrote 10, skipped 0
[1463/2166] ✓ wrote 10, skipped 0
[1464/2166] ✓ wrote 10, skipped 0
[1465/2166] ✓ wrote 8, skipped 2
[1466/2166] ✓ wrote 10, skipped 0
[1467/2166] ✓ wrote 10, skipped 0
[1468/2166] ✓ wrote 10, skipped 0
[1469/2166] ✓ wrote 10, skipped 0
[1470/2166] ✓ wrote 10, skipped 0
[1471/2166] ✓ wrote 10, skipped 0
[1472/2166] ✓ wrote 10, skipped 0
[1473/2166] ✓ wrote 10, skipped 0
[1474/2166] ✓ wrote 10, skipped 0
[1475/2166] ✓ wrote 10, skipped 0
[1476/2166] ✓ wrote 10, skipped 0
[1477/2166] ✓ wrote 10, skipped 0
[1478/2166] ✓ wrote 9, skipped 1
[1479/2166] ✓ wrote 10, skipped 0
[1480/2166] ✓ wrote 10, skipped 0
[1481/2166] ✓ wrote 10, skipped 0
[1482/2166] ✓ wrote 10, skipped 0
[1483/2166] ✓ wrote 10, skipped 0
[1484/2166] ✓ wrote 10, skipped 0
[1485/2166] ✓ wrote 10, skipped 0
[1486/2166] ✓ wrote 10, skipped 0
[1487/2166] ✓ wrote 10, skipped 0
[1488/2166] ✓ wrote 10, skipped 0
[1489/2166] ✓ wrote 10, skipped 0
[1490/2166] ✓ wrote 10, skipped 0
[1491/2166] ✓ wrote 10, skipped 0
[1492/2166] ✓ wrote 10, skipped 0
[1493/2166] ✓ wrote 10, skipped 0
[1494/2166] ✓ wrote 10, skipped 0
[1495/2166] ✓ wrote 10, skipped 0
[1496/2166] ✓ wrote 9, skipped 1
[1497/2166] ✓ wrote 10, skipped 0
[1498/2166] ✓ wrote 10, skipped 0
[1499/2166] ✓ wrote 10, skipped 0
[1500/2166] ✓ wrote 10, skipped 0
[1501/2166] ✓ wrote 10, skipped 0
[1502/2166] ✓ wrote 10, skipped 0
[1503/2166] ✓ wrote 10, skipped 0
[1504/2166] ✓ wrote 10, skipped 0
[1505/2166] ✓ wrote 10, skipped 0
[1506/2166] ✓ wrote 10, skipped 0
[1507/2166] ✓ wrote 10, skipped 0
[1508/2166] ✓ wrote 10, skipped 0
[1509/2166] ✓ wrote 10, skipped 0
[1510/2166] ✓ wrote 10, skipped 0
[1511/2166] ✓ wrote 10, skipped 0
[1512/2166] ✓ wrote 10, skipped 0
[1513/2166] ✓ wrote 10, skipped 0
[1514/2166] ✓ wrote 10, skipped 0
[1515/2166] ✓ wrote 10, skipped 0
[1516/2166] ✓ wrote 10, skipped 0
[1517/2166] ✓ wrote 10, skipped 0
[1518/2166] ✓ wrote 10, skipped 0
[1519/2166] ✓ wrote 10, skipped 0
[1520/2166] ✓ wrote 10, skipped 0
[1521/2166] ✓ wrote 10, skipped 0
[1522/2166] ✓ wrote 10, skipped 0
[1523/2166] ✓ wrote 10, skipped 0
[1524/2166] ✓ wrote 10, skipped 0
[1525/2166] ✓ wrote 10, skipped 0
[1526/2166] ✓ wrote 10, skipped 0
[1527/2166] ✓ wrote 10, skipped 0
[1528/2166] ✓ wrote 10, skipped 0
[1529/2166] ✓ wrote 10, skipped 0
[1530/2166] ✓ wrote 10, skipped 0
[1531/2166] ✓ wrote 10, skipped 0
[1532/2166] ✓ wrote 10, skipped 0
[1533/2166] ✓ wrote 10, skipped 0
[1534/2166] ✓ wrote 10, skipped 0
[1535/2166] ✓ wrote 10, skipped 0
[1536/2166] ✓ wrote 10, skipped 0
[1537/2166] ✓ wrote 10, skipped 0
[1538/2166] ✓ wrote 10, skipped 0
[1539/2166] ✓ wrote 10, skipped 0
[1540/2166] ✓ wrote 10, skipped 0
[1541/2166] ✓ wrote 10, skipped 0
[1542/2166] ✓ wrote 10, skipped 0
[1543/2166] ✓ wrote 10, skipped 0
[1544/2166] ✓ wrote 10, skipped 0
[1545/2166] ✓ wrote 10, skipped 0
[1546/2166] ✓ wrote 10, skipped 0
[1547/2166] ✓ wrote 10, skipped 0
[1548/2166] ✓ wrote 10, skipped 0
[1549/2166] ✓ wrote 10, skipped 0
[1550/2166] ✓ wrote 10, skipped 0
[1551/2166] ✓ wrote 10, skipped 0
[1552/2166] ✓ wrote 10, skipped 0
[1553/2166] ✓ wrote 10, skipped 0
[1554/2166] ✓ wrote 10, skipped 0
[1555/2166] ✓ wrote 10, skipped 0
[1556/2166] ✓ wrote 10, skipped 0
[1557/2166] ✓ wrote 10, skipped 0
[1558/2166] ✓ wrote 10, skipped 0
[1559/2166] ✓ wrote 10, skipped 0
[1560/2166] ✓ wrote 10, skipped 0
[1561/2166] ✓ wrote 10, skipped 0
[1562/2166] ✓ wrote 10, skipped 0
[1563/2166] ✓ wrote 9, skipped 1
[1564/2166] ✓ wrote 10, skipped 0
[1565/2166] ✓ wrote 10, skipped 0
[1566/2166] ✓ wrote 10, skipped 0
[1567/2166] ✓ wrote 10, skipped 0
[1568/2166] ✓ wrote 10, skipped 0
[1569/2166] ✓ wrote 10, skipped 0
[1570/2166] ✓ wrote 10, skipped 0
[1571/2166] ✓ wrote 10, skipped 0
[1572/2166] ✓ wrote 10, skipped 0
[1573/2166] ✓ wrote 10, skipped 0
[1574/2166] ✓ wrote 10, skipped 0
[1575/2166] ✓ wrote 10, skipped 0
[1576/2166] ✓ wrote 10, skipped 0
[1577/2166] ✓ wrote 10, skipped 0
[1578/2166] ✓ wrote 10, skipped 0
[1579/2166] ✓ wrote 10, skipped 0
[1580/2166] ✓ wrote 10, skipped 0
[1581/2166] ✓ wrote 10, skipped 0
[1582/2166] ✓ wrote 10, skipped 0
[1583/2166] ✓ wrote 10, skipped 0
[1584/2166] ✓ wrote 10, skipped 0
[1585/2166] ✓ wrote 1, skipped 9
[1586/2166] ✓ wrote 10, skipped 0
[1587/2166] ✓ wrote 10, skipped 0
[1588/2166] ✓ wrote 10, skipped 0
[1589/2166] ✓ wrote 10, skipped 0
[1590/2166] ✓ wrote 10, skipped 0
[1591/2166] ✓ wrote 10, skipped 0
[1592/2166] ✓ wrote 10, skipped 0
[1593/2166] ✓ wrote 10, skipped 0
[1594/2166] ✓ wrote 10, skipped 0
[1595/2166] ✓ wrote 10, skipped 0
[1596/2166] ✓ wrote 10, skipped 0
[1597/2166] ✓ wrote 10, skipped 0
[1598/2166] ✓ wrote 10, skipped 0
[1599/2166] ✓ wrote 10, skipped 0
[1600/2166] ✓ wrote 10, skipped 0
[1601/2166] ✓ wrote 10, skipped 0
[1602/2166] ✓ wrote 10, skipped 0
[1603/2166] ✓ wrote 10, skipped 0
[1604/2166] ✓ wrote 10, skipped 0
[1605/2166] ✓ wrote 10, skipped 0
[1606/2166] ✓ wrote 10, skipped 0
[1607/2166] ✓ wrote 10, skipped 0
[1608/2166] ✓ wrote 10, skipped 0
[1609/2166] ✓ wrote 10, skipped 0
[1610/2166] ✓ wrote 10, skipped 0
[1611/2166] ✓ wrote 10, skipped 0
[1612/2166] ✓ wrote 10, skipped 0
[1613/2166] ✓ wrote 9, skipped 1
[1614/2166] ✓ wrote 10, skipped 0
[1615/2166] ✓ wrote 10, skipped 0
[1616/2166] ✓ wrote 10, skipped 0
[1617/2166] ✓ wrote 10, skipped 0
[1618/2166] ✓ wrote 10, skipped 0
[1619/2166] ✓ wrote 10, skipped 0
[1620/2166] ✓ wrote 10, skipped 0
[1621/2166] ✓ wrote 10, skipped 0
[1622/2166] ✓ wrote 10, skipped 0
[1623/2166] ✓ wrote 10, skipped 0
[1624/2166] ✓ wrote 10, skipped 0
[1625/2166] ✓ wrote 10, skipped 0
[1626/2166] ✓ wrote 10, skipped 0
[1627/2166] ✓ wrote 10, skipped 0
[1628/2166] ✓ wrote 10, skipped 0
[1629/2166] ✓ wrote 10, skipped 0
[1630/2166] ✓ wrote 10, skipped 0
[1631/2166] ✓ wrote 10, skipped 0
[1632/2166] ✓ wrote 10, skipped 0
[1633/2166] ✓ wrote 10, skipped 0
[1634/2166] ✓ wrote 10, skipped 0
[1635/2166] ✓ wrote 10, skipped 0
[1636/2166] ✓ wrote 10, skipped 0
[1637/2166] ✓ wrote 10, skipped 0
[1638/2166] ✓ wrote 10, skipped 0
[1639/2166] ✓ wrote 10, skipped 0
[1640/2166] ✓ wrote 10, skipped 0
[1641/2166] ✓ wrote 10, skipped 0
[1642/2166] ✓ wrote 10, skipped 0
[1643/2166] ✓ wrote 10, skipped 0
[1644/2166] ✓ wrote 10, skipped 0
[1645/2166] ✓ wrote 10, skipped 0
[1646/2166] ✓ wrote 10, skipped 0
[1647/2166] ✓ wrote 10, skipped 0
[1648/2166] ✓ wrote 10, skipped 0
[1649/2166] ✓ wrote 10, skipped 0
[1650/2166] ✓ wrote 10, skipped 0
[1651/2166] ✓ wrote 10, skipped 0
[1652/2166] ✓ wrote 10, skipped 0
[1653/2166] ✓ wrote 9, skipped 1
[1654/2166] ✓ wrote 10, skipped 0
[1655/2166] ✓ wrote 10, skipped 0
[1656/2166] ✓ wrote 10, skipped 0
[1657/2166] ✓ wrote 10, skipped 0
[1658/2166] ✓ wrote 10, skipped 0
[1659/2166] ✓ wrote 10, skipped 0
[1660/2166] ✓ wrote 10, skipped 0
[1661/2166] ✓ wrote 10, skipped 0
[1662/2166] ✓ wrote 10, skipped 0
[1663/2166] ✓ wrote 10, skipped 0
[1664/2166] ✓ wrote 10, skipped 0
[1665/2166] ✓ wrote 10, skipped 0
[1666/2166] ✓ wrote 10, skipped 0
[1667/2166] ✓ wrote 10, skipped 0
[1668/2166] ✓ wrote 10, skipped 0
[1669/2166] ✓ wrote 10, skipped 0
[1670/2166] ✓ wrote 10, skipped 0
[1671/2166] ✓ wrote 10, skipped 0
[1672/2166] ✓ wrote 10, skipped 0
[1673/2166] ✓ wrote 10, skipped 0
[1674/2166] ✓ wrote 10, skipped 0
[1675/2166] ✓ wrote 10, skipped 0
